resume_id,job_index,job_id,job_title,score_tfidf,skill_overlap,combined_score,rank
resume_1101,1734,1735,Product Manager,0.1945115011143928,0.06666666666666667,0.15615805078007494,1
resume_1102,262,263,Analyst,0.2518286669756333,0.020833333333333332,0.1825300668829433,1
resume_1103,1945,1946,DevOps,0.2597279895638416,0.023255813953488372,0.18878633688073562,1
resume_1104,97,98,DevOps,0.20397580316420763,0.02631578947368421,0.1506777990570506,1
resume_1105,1510,1511,Analyst,0.2175305060891222,0.02127659574468085,0.1586543329857898,1
resume_1106,1153,1154,Engineer,0.2140749913645378,0.02631578947368421,0.15774723079728173,1
resume_1107,1909,1910,Analyst,0.1857283674541001,0.047619047619047616,0.14429557150358435,1
resume_1108,314,315,Data Scientist,0.1956998665177175,0.0392156862745098,0.14875461244475519,1
resume_1109,1653,1654,Data Scientist,0.208480995319856,0.02857142857142857,0.15450812529532776,1
resume_111,361,362,Analyst,0.20280006179530824,0.0,0.14196004325671577,1
resume_1110,367,368,Product Manager,0.18003757829552733,0.022727272727272728,0.13284448662505094,1
resume_1111,1993,1994,HR Executive,0.25106802998768263,0.0,0.17574762099137783,1
resume_1112,1220,1221,Engineer,0.20972215010657513,0.03571428571428571,0.15751979078888828,1
resume_1113,1377,1378,Data Scientist,0.20060571080884845,0.04,0.15242399756619393,1
resume_1114,993,994,Analyst,0.2269570756039745,0.0,0.15886995292278214,1
resume_1115,271,272,Engineer,0.17466565246068988,0.1,0.1522659567224829,1
resume_1116,435,436,Engineer,0.18259622915630636,0.020833333333333332,0.13406736040941444,1
resume_1117,892,893,HR Executive,0.23401699035822365,0.038461538461538464,0.17535035478921807,1
resume_1118,1841,1842,HR Executive,0.2157478863445855,0.0,0.15102352044120984,1
resume_1119,1316,1317,Data Scientist,0.24134516907889006,0.06060606060606061,0.18712343653704122,1
resume_112,1236,1237,HR Executive,0.21687897244425353,0.0,0.15181528071097747,1
resume_1120,1842,1843,Product Manager,0.25791173185076816,0.02857142857142857,0.18910964086696627,1
resume_1121,956,957,Data Scientist,0.20014185494767192,0.05128205128205128,0.1554839138479857,1
resume_1122,952,953,Data Scientist,0.22805749692628935,0.0,0.15964024784840253,1
resume_1123,149,150,Engineer,0.19388263226509078,0.058823529411764705,0.15336490140909295,1
resume_1124,838,839,Product Manager,0.18071101869801734,0.06060606060606061,0.14467953127043032,1
resume_1125,680,681,Analyst,0.15587387326019503,0.12121212121212122,0.14547534764577286,1
resume_1126,209,210,Data Scientist,0.23313586461351432,0.02702702702702703,0.17130321333756812,1
resume_1127,299,300,HR Executive,0.21709844223388197,0.06896551724137931,0.17265856473613117,1
resume_1128,1588,1589,Analyst,0.2723892505026871,0.08823529411764706,0.21714306358717506,1
resume_1129,139,140,HR Executive,0.26713769158744255,0.024390243902439025,0.1943134572819415,1
resume_113,823,824,Engineer,0.2475595706379831,0.03333333333333333,0.18329169944658816,1
resume_1130,94,95,Data Scientist,0.22005189627793842,0.07692307692307693,0.17711325047147997,1
resume_1131,206,207,Data Scientist,0.19043985498251376,0.07407407407407407,0.15553012070998185,1
resume_1132,1425,1426,Product Manager,0.25226394075659764,0.0425531914893617,0.18935071597642683,1
resume_1133,169,170,HR Executive,0.15533504838371065,0.057692307692307696,0.12604222617628977,1
resume_1134,1320,1321,Engineer,0.21698207593084937,0.06060606060606061,0.17006927133341274,1
resume_1135,943,944,Product Manager,0.20392183362030586,0.0,0.1427452835342141,1
resume_1136,137,138,Product Manager,0.20451398833082196,0.10344827586206896,0.17419427459019607,1
resume_1137,952,953,Data Scientist,0.2639684706051198,0.0,0.18477792942358384,1
resume_1138,1913,1914,DevOps,0.23891216376715918,0.020833333333333332,0.17348851463701143,1
resume_1139,555,556,Engineer,0.2505343984330066,0.020833333333333332,0.18162407890310464,1
resume_114,95,96,Product Manager,0.23310105878762466,0.02702702702702703,0.17127884925944536,1
resume_1140,1205,1206,Engineer,0.23183738705325635,0.02857142857142857,0.170857599508708,1
resume_1141,124,125,Engineer,0.20185199945082466,0.03333333333333333,0.15129639961557725,1
resume_1142,1329,1330,Analyst,0.22516625094426257,0.04878048780487805,0.17225052200244723,1
resume_1143,341,342,Analyst,0.2262457748958618,0.03333333333333333,0.16837204242710327,1
resume_1144,825,826,HR Executive,0.23635632114380017,0.0,0.1654494248006601,1
resume_1145,604,605,HR Executive,0.26084451474430176,0.13793103448275862,0.2239704706658388,1
resume_1146,1246,1247,HR Executive,0.21675652412499685,0.02631578947368421,0.15962430372960304,1
resume_1147,1124,1125,Analyst,0.25084126829251197,0.047619047619047616,0.18987460209047266,1
resume_1148,1682,1683,DevOps,0.267869720529305,0.17857142857142858,0.24108023294194209,1
resume_1149,95,96,Product Manager,0.2253626563464176,0.0,0.15775385944249232,1
resume_115,273,274,Product Manager,0.204607521516583,0.06896551724137931,0.16391492023402188,1
resume_1150,1710,1711,DevOps,0.22022208562888745,0.02,0.1601554599402212,1
resume_1151,1462,1463,Data Scientist,0.1968015682723791,0.0625,0.15651109779066535,1
resume_1152,1587,1588,Data Scientist,0.2882498653044328,0.09375,0.22989990571310293,1
resume_1153,646,647,DevOps,0.23351596029510857,0.02564102564102564,0.1711534798988837,1
resume_1154,757,758,HR Executive,0.209328195556072,0.1,0.1765297368892504,1
resume_1155,1152,1153,Product Manager,0.22144640743821054,0.06666666666666667,0.17501248520674736,1
resume_1156,1034,1035,Product Manager,0.20232656217420036,0.03508771929824561,0.15215490931141393,1
resume_1157,881,882,Engineer,0.1895714594000566,0.017857142857142856,0.13805716443718247,1
resume_1158,1820,1821,DevOps,0.23587415891700092,0.1,0.19511191124190064,1
resume_1159,206,207,Data Scientist,0.185866009218924,0.06521739130434782,0.14967142384455112,1
resume_116,779,780,HR Executive,0.1941699195742273,0.020833333333333332,0.1421689437019591,1
resume_1160,839,840,Product Manager,0.2362357104175502,0.027777777777777776,0.17369833062561846,1
resume_1161,997,998,Product Manager,0.22982116087557133,0.0,0.16087481261289993,1
resume_1162,886,887,HR Executive,0.21509457513435407,0.02564102564102564,0.15825851028635554,1
resume_1163,27,28,DevOps,0.18865620611544454,0.02564102564102564,0.13975165197311887,1
resume_1164,2,3,Product Manager,0.24392920639782745,0.022222222222222223,0.17741711114514586,1
resume_1165,67,68,DevOps,0.22334502330528128,0.0,0.1563415163136969,1
resume_1166,827,828,Analyst,0.2546438619572822,0.10810810810810811,0.21068313580252998,1
resume_1167,1929,1930,Engineer,0.18557730253425925,0.045454545454545456,0.14354047541034512,1
resume_1168,910,911,HR Executive,0.21055806418865725,0.05454545454545454,0.1637542812956964,1
resume_1169,396,397,Data Scientist,0.18811242503632175,0.02,0.13767869752542522,1
resume_117,345,346,Engineer,0.2334477356806568,0.02127659574468085,0.16979639369986402,1
resume_1170,1049,1050,Analyst,0.22016712046070722,0.0625,0.17286698432249503,1
resume_1171,570,571,HR Executive,0.2612595149376443,0.046511627906976744,0.19683514882844405,1
resume_1172,239,240,DevOps,0.24154672126710475,0.025,0.1765827048869733,1
resume_1173,1647,1648,DevOps,0.19814892283375354,0.02857142857142857,0.14727567455505602,1
resume_1174,1142,1143,HR Executive,0.24416271963969458,0.02857142857142857,0.17948533231921476,1
resume_1175,1067,1068,Data Scientist,0.19620508617239218,0.09375,0.16546856032067453,1
resume_1176,581,582,Data Scientist,0.21679352643846195,0.05454545454545454,0.1681191048705597,1
resume_1177,1682,1683,DevOps,0.23213540143146044,0.029411764705882353,0.171318310413787,1
resume_1178,682,683,Product Manager,0.21356141263900574,0.03125,0.158867988847304,1
resume_1179,394,395,DevOps,0.2498944663679813,0.03125,0.1843011264575869,1
resume_118,347,348,HR Executive,0.22545792573969375,0.022222222222222223,0.16448721468445227,1
resume_1180,121,122,HR Executive,0.21052586741188184,0.05128205128205128,0.16275272257293266,1
resume_1181,288,289,DevOps,0.200622221702235,0.09375,0.1685605551915645,1
resume_1182,1135,1136,Analyst,0.20131697421794226,0.02040816326530612,0.14704433093215138,1
resume_1183,1358,1359,HR Executive,0.20713781497334116,0.05405405405405406,0.161212686697555,1
resume_1184,1616,1617,DevOps,0.18824986631697257,0.043478260869565216,0.14481838468275038,1
resume_1185,1346,1347,Data Scientist,0.21661476934619422,0.0,0.15163033854233596,1
resume_1186,503,504,HR Executive,0.21218502165738795,0.06666666666666667,0.16852951516017153,1
resume_1187,1096,1097,HR Executive,0.21578575757253315,0.020833333333333332,0.1573000303007732,1
resume_1188,1807,1808,Analyst,0.20956221038699305,0.02,0.15269354727089512,1
resume_1189,1518,1519,Product Manager,0.2213643602508689,0.023255813953488372,0.16193179636165472,1
resume_119,763,764,HR Executive,0.2514563469785298,0.020833333333333332,0.18226944288497085,1
resume_1190,1358,1359,HR Executive,0.24234600763552866,0.05263157894736842,0.18543167902908056,1
resume_1191,97,98,DevOps,0.13573394201377115,0.0975609756097561,0.12428205209256663,1
resume_1192,642,643,Analyst,0.24779322011499677,0.03225806451612903,0.18313267343533643,1
resume_1193,1960,1961,Data Scientist,0.20394300265317294,0.02857142857142857,0.1513315304286496,1
resume_1194,552,553,Product Manager,0.2546544448001674,0.05405405405405406,0.1944743275763334,1
resume_1195,1596,1597,Data Scientist,0.21985948104230146,0.029411764705882353,0.16272516614137572,1
resume_1196,1152,1153,Product Manager,0.19185768004038073,0.0625,0.1530503760282665,1
resume_1197,361,362,Analyst,0.22237521801718757,0.025,0.1631626526120313,1
resume_1198,1214,1215,Engineer,0.2412024285982564,0.02,0.1748417000187795,1
resume_1199,403,404,Analyst,0.25884457849689524,0.07692307692307693,0.20426812802474972,1
resume_12,1888,1889,Engineer,0.2917230761226961,0.06451612903225806,0.22356099199556467,1
resume_120,1578,1579,Analyst,0.22752183227344056,0.02564102564102564,0.16695759028371607,1
resume_1200,1799,1800,DevOps,0.2342455251158085,0.07692307692307693,0.18704879065798902,1
resume_1201,1299,1300,Product Manager,0.176356371481683,0.046511627906976744,0.13740294840927114,1
resume_1202,1396,1397,Product Manager,0.18493518142077225,0.06666666666666667,0.14945462699454057,1
resume_1203,431,432,Analyst,0.18441626856468007,0.08108108108108109,0.15341571231960038,1
resume_1204,1654,1655,Analyst,0.30962017737001213,0.0,0.21673412415900847,1
resume_1205,1553,1554,Data Scientist,0.23295382898217384,0.05714285714285714,0.18021053743037885,1
resume_1206,1291,1292,Data Scientist,0.26868761308263356,0.047619047619047616,0.20236704344355777,1
resume_1207,370,371,Data Scientist,0.24627998813849505,0.061224489795918366,0.19076333863572204,1
resume_1208,233,234,DevOps,0.22068114704558217,0.04,0.16647680293190753,1
resume_1209,1121,1122,Data Scientist,0.24274286305167564,0.0,0.16992000413617295,1
resume_121,1695,1696,Data Scientist,0.20049977281834128,0.0,0.1403498409728389,1
resume_1210,1535,1536,Product Manager,0.22194365941977023,0.06818181818181818,0.1758151070483846,1
resume_1211,469,470,Analyst,0.22693768810781878,0.02857142857142857,0.1674278102469017,1
resume_1212,904,905,Analyst,0.2128516094813927,0.023809523809523808,0.156138983779832,1
resume_1213,245,246,Product Manager,0.17436987165602946,0.05405405405405406,0.13827512637543682,1
resume_1214,1328,1329,DevOps,0.2445454991565496,0.030303030303030304,0.18027275850049382,1
resume_1215,1551,1552,Product Manager,0.25280712377034564,0.023809523809523808,0.18410784378209907,1
resume_1216,1396,1397,Product Manager,0.23409011171887126,0.02702702702702703,0.17197118631131797,1
resume_1217,479,480,Product Manager,0.21475957298708492,0.08108108108108109,0.17465602541528377,1
resume_1218,879,880,HR Executive,0.24116609924297855,0.0,0.16881626947008496,1
resume_1219,1405,1406,Engineer,0.2778787452740867,0.0,0.19451512169186067,1
resume_122,1387,1388,DevOps,0.29696813549388096,0.03225806451612903,0.21755511420055537,1
resume_1220,643,644,Engineer,0.3143618629952699,0.06451612903225806,0.23940814280636633,1
resume_1221,1693,1694,Analyst,0.2375398923242738,0.02702702702702703,0.17438603273509976,1
resume_1222,1206,1207,HR Executive,0.2787958187522981,0.034482758620689655,0.20550190071281554,1
resume_1223,924,925,Data Scientist,0.21063059984974838,0.025,0.15494141989482388,1
resume_1224,446,447,Product Manager,0.21316955241863178,0.038461538461538464,0.16075714823150378,1
resume_1225,607,608,Engineer,0.23217636745417278,0.02564102564102564,0.17021576491022863,1
resume_1226,1266,1267,Data Scientist,0.2047935996160359,0.05555555555555555,0.16002218639789179,1
resume_1227,1874,1875,Engineer,0.21319746382441318,0.01818181818181818,0.15469277013163468,1
resume_1228,671,672,DevOps,0.24207369992884686,0.04878048780487805,0.1840857362916562,1
resume_1229,1490,1491,Analyst,0.2041617084439955,0.019230769230769232,0.14868242668002762,1
resume_123,99,100,Product Manager,0.2096774961384465,0.0,0.14677424729691255,1
resume_1230,774,775,HR Executive,0.20985168293083112,0.0392156862745098,0.15866088393393474,1
resume_1231,576,577,Analyst,0.24912162921282854,0.03125,0.18376014044897995,1
resume_1232,1966,1967,Engineer,0.18690232780230076,0.08571428571428572,0.15654591517589625,1
resume_1233,1564,1565,Engineer,0.22687138937618695,0.07142857142857142,0.18023854399190228,1
resume_1234,1182,1183,Product Manager,0.20673281070088828,0.0625,0.16346296749062178,1
resume_1235,1618,1619,DevOps,0.22010399927833849,0.024390243902439025,0.16138987266556865,1
resume_1236,961,962,Data Scientist,0.22281928501059778,0.043478260869565216,0.169016977768288,1
resume_1237,264,265,HR Executive,0.18557061452648993,0.09302325581395349,0.15780640691272899,1
resume_1238,301,302,HR Executive,0.25554589522625615,0.043478260869565216,0.19192560491924887,1
resume_1239,1044,1045,DevOps,0.2028726791536131,0.08333333333333333,0.16701087540752915,1
resume_124,1096,1097,HR Executive,0.25685610866403136,0.02702702702702703,0.18790738417293004,1
resume_1240,1833,1834,DevOps,0.2204755385547973,0.0,0.1543328769883581,1
resume_1241,1115,1116,Data Scientist,0.21012279436083606,0.02040816326530612,0.15320840503217706,1
resume_1242,490,491,Product Manager,0.25766094522213995,0.09375,0.20848766165549792,1
resume_1243,1735,1736,Analyst,0.20427503444824402,0.022727272727272728,0.14981070593195261,1
resume_1244,577,578,Data Scientist,0.21946814529820435,0.05128205128205128,0.16901231709335843,1
resume_1245,1475,1476,Analyst,0.19497377387555534,0.08695652173913043,0.16256859823462785,1
resume_1246,1516,1517,HR Executive,0.20647129071866685,0.0,0.1445299035030668,1
resume_1247,362,363,HR Executive,0.15611123667741983,0.08163265306122448,0.1337676615925612,1
resume_1248,200,201,Product Manager,0.20550101121127828,0.037037037037037035,0.15496181895900588,1
resume_1249,1633,1634,HR Executive,0.22006685398476705,0.02040816326530612,0.16016924676892874,1
resume_125,747,748,Analyst,0.25441329152682124,0.020833333333333332,0.18433930406877486,1
resume_1250,352,353,Product Manager,0.1584902287411283,0.1111111111111111,0.14427649345212315,1
resume_1251,1922,1923,Data Scientist,0.24964645004433272,0.034482758620689655,0.18509734261723979,1
resume_1252,1381,1382,HR Executive,0.16839311749263197,0.058823529411764705,0.1355222410683718,1
resume_1253,1131,1132,HR Executive,0.18597523439337185,0.023809523809523808,0.13732552121821742,1
resume_1254,542,543,Analyst,0.21198587861566573,0.03225806451612903,0.1580675343858047,1
resume_1255,1004,1005,HR Executive,0.1574838062623249,0.04081632653061224,0.12248356234281108,1
resume_1256,1874,1875,Engineer,0.20153258907327104,0.03571428571428571,0.15178709806557542,1
resume_1257,686,687,Product Manager,0.18181864452292532,0.07142857142857142,0.14870162259461914,1
resume_1258,745,746,Analyst,0.1506205924337777,0.07142857142857142,0.1268629861322158,1
resume_1259,380,381,Data Scientist,0.2572887645323485,0.045454545454545456,0.1937384988090076,1
resume_126,222,223,Engineer,0.184154312542744,0.08571428571428572,0.15462230449420653,1
resume_1260,1186,1187,DevOps,0.2053427463360205,0.02127659574468085,0.15012290115861862,1
resume_1261,249,250,DevOps,0.21047936074003748,0.030303030303030304,0.1564264616089353,1
resume_1262,518,519,Product Manager,0.19031595623253258,0.08108108108108109,0.15754549368709714,1
resume_1263,1491,1492,HR Executive,0.2258834857430055,0.024390243902439025,0.16543551319083558,1
resume_1264,1369,1370,Data Scientist,0.20541645863360392,0.02857142857142857,0.15236294961495128,1
resume_1265,863,864,DevOps,0.2020437714731132,0.06666666666666667,0.1614306400311792,1
resume_1266,1546,1547,HR Executive,0.22481120967203982,0.045454545454545456,0.1710042104067915,1
resume_1267,1387,1388,DevOps,0.2426253876023107,0.0,0.16983777132161748,1
resume_1268,139,140,HR Executive,0.21697800984098842,0.03225806451612903,0.16156202624353058,1
resume_1269,208,209,Product Manager,0.21859952942351732,0.023255813953488372,0.15999641478250864,1
resume_127,254,255,Product Manager,0.18766336941748293,0.0975609756097561,0.16063265127516488,1
resume_1270,282,283,Data Scientist,0.21953528338818212,0.08823529411764706,0.1801452866070216,1
resume_1271,805,806,Analyst,0.2087215419454966,0.04878048780487805,0.160739225703311,1
resume_1272,2,3,Product Manager,0.2594007907372361,0.02631578947368421,0.1894752903581705,1
resume_1273,1533,1534,DevOps,0.21333079878926417,0.06521739130434782,0.16889677654378926,1
resume_1274,1553,1554,Data Scientist,0.18905618769128774,0.08333333333333333,0.1573393313839014,1
resume_1275,1285,1286,Data Scientist,0.17992233117159284,0.07407407407407407,0.1481678540423372,1
resume_1276,1929,1930,Engineer,0.23693115410637916,0.038461538461538464,0.17739026941292696,1
resume_1277,275,276,Engineer,0.1957704825926885,0.05555555555555555,0.1537060044815486,1
resume_1278,928,929,HR Executive,0.21290928934873685,0.05128205128205128,0.16442111792873118,1
resume_1279,886,887,HR Executive,0.1836224993678311,0.06060606060606061,0.14671756773929995,1
resume_128,760,761,Engineer,0.24579686608997842,0.017857142857142856,0.17741494912012776,1
